Course,COVID Impact,First Generation,Gender,Race/Ethnicity,Grade,Semester
Calc1,impacted,N,Male,White,W,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,D-,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,W,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,D,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,W,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,D,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,W,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,W,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,D,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,C-,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,F,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,W,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,W,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,W,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,D+,2020_Fall
Calc1,impacted,N,Male,White,C+,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,B-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,D,2020_Fall
Calc1,impacted,N,Male,White,A-,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,A+,2020_Fall
Calc1,impacted,N,Male,White,C,2020_Fall
Calc1,impacted,N,Male,White,B+,2020_Fall
Calc1,impacted,N,Male,White,A,2020_Fall
Calc1,impacted,N,Male,White,B,2020_Fall
Calc1,impacted,Y,Female,Asian,A+,2020_Fall
Calc1,impacted,Y,Female,Asian,B,2020_Fall
Calc1,impacted,Y,Female,Asian,A+,2020_Fall
Calc1,impacted,Y,Female,Asian,A-,2020_Fall
Calc1,impacted,Y,Female,Asian,A+,2020_Fall
Calc1,impacted,Y,Female,Asian,B,2020_Fall
Calc1,impacted,Y,Female,Asian,B+,2020_Fall
Calc1,impacted,Y,Female,Black or African American,B+,2020_Fall
Calc1,impacted,Y,Female,Black or African American,A,2020_Fall
Calc1,impacted,Y,Female,Hispanic,B+,2020_Fall
Calc1,impacted,Y,Female,Hispanic,D+,2020_Fall
Calc1,impacted,Y,Female,Hispanic,W,2020_Fall
Calc1,impacted,Y,Female,Hispanic,C,2020_Fall
Calc1,impacted,Y,Female,Hispanic,W,2020_Fall
Calc1,impacted,Y,Female,Hispanic,A+,2020_Fall
Calc1,impacted,Y,Female,Hispanic,A-,2020_Fall
Calc1,impacted,Y,Female,Hispanic,B-,2020_Fall
Calc1,impacted,Y,Female,Hispanic,D-,2020_Fall
Calc1,impacted,Y,Female,Hispanic,W,2020_Fall
Calc1,impacted,Y,Female,Hispanic,B-,2020_Fall
Calc1,impacted,Y,Female,Hispanic,A-,2020_Fall
Calc1,impacted,Y,Female,Hispanic,C,2020_Fall
Calc1,impacted,Y,Female,Two or more races,A,2020_Fall
Calc1,impacted,Y,Female,Two or more races,W,2020_Fall
Calc1,impacted,Y,Female,Two or more races,D,2020_Fall
Calc1,impacted,Y,Female,Two or more races,A,2020_Fall
Calc1,impacted,Y,Female,Two or more races,F,2020_Fall
Calc1,impacted,Y,Female,Two or more races,W,2020_Fall
Calc1,impacted,Y,Female,U.S. Nonresident,C+,2020_Fall
Calc1,impacted,Y,Female,U.S. Nonresident,A,2020_Fall
Calc1,impacted,Y,Female,U.S. Nonresident,A-,2020_Fall
Calc1,impacted,Y,Female,U.S. Nonresident,B,2020_Fall
Calc1,impacted,Y,Female,U.S. Nonresident,D+,2020_Fall
Calc1,impacted,Y,Female,U.S. Nonresident,F,2020_Fall
Calc1,impacted,Y,Female,U.S. Nonresident,D+,2020_Fall
Calc1,impacted,Y,Female,U.S. Nonresident,C+,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,F,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,D+,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,D+,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,F,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,D,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,F,2020_Fall
Calc1,impacted,Y,Female,White,F,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,F,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,D,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,B-,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,C+,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,C,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,D-,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,B+,2020_Fall
Calc1,impacted,Y,Female,White,A-,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,A,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,W,2020_Fall
Calc1,impacted,Y,Female,White,B,2020_Fall
Calc1,impacted,Y,Female,White,A+,2020_Fall
Calc1,impacted,Y,Female,White,F,2020_Fall
Calc1,impacted,Y,Male,American Indian or Alaska Native,A+,2020_Fall
Calc1,impacted,Y,Male,American Indian or Alaska Native,A,2020_Fall
Calc1,impacted,Y,Male,Asian,A-,2020_Fall
Calc1,impacted,Y,Male,Asian,F,2020_Fall
Calc1,impacted,Y,Male,Asian,A+,2020_Fall
Calc1,impacted,Y,Male,Asian,B+,2020_Fall
Calc1,impacted,Y,Male,Asian,B,2020_Fall
Calc1,impacted,Y,Male,Asian,B+,2020_Fall
Calc1,impacted,Y,Male,Asian,A-,2020_Fall
Calc1,impacted,Y,Male,Black or African American,D-,2020_Fall
Calc1,impacted,Y,Male,Black or African American,D-,2020_Fall
Calc1,impacted,Y,Male,Hispanic,B+,2020_Fall
Calc1,impacted,Y,Male,Hispanic,B,2020_Fall
Calc1,impacted,Y,Male,Hispanic,A-,2020_Fall
Calc1,impacted,Y,Male,Hispanic,F,2020_Fall
Calc1,impacted,Y,Male,Hispanic,D,2020_Fall
Calc1,impacted,Y,Male,Hispanic,C,2020_Fall
Calc1,impacted,Y,Male,Hispanic,D,2020_Fall
Calc1,impacted,Y,Male,Hispanic,A,2020_Fall
Calc1,impacted,Y,Male,Hispanic,C-,2020_Fall
Calc1,impacted,Y,Male,Hispanic,A-,2020_Fall
Calc1,impacted,Y,Male,Hispanic,A-,2020_Fall
Calc1,impacted,Y,Male,Hispanic,B+,2020_Fall
Calc1,impacted,Y,Male,Hispanic,B+,2020_Fall
Calc1,impacted,Y,Male,Hispanic,F,2020_Fall
Calc1,impacted,Y,Male,Hispanic,B+,2020_Fall
Calc1,impacted,Y,Male,Hispanic,C-,2020_Fall
Calc1,impacted,Y,Male,Two or more races,A+,2020_Fall
Calc1,impacted,Y,Male,Two or more races,D+,2020_Fall
Calc1,impacted,Y,Male,Two or more races,W,2020_Fall
Calc1,impacted,Y,Male,Two or more races,B+,2020_Fall
Calc1,impacted,Y,Male,Two or more races,C+,2020_Fall
Calc1,impacted,Y,Male,Two or more races,C-,2020_Fall
Calc1,impacted,Y,Male,U.S. Nonresident,A,2020_Fall
Calc1,impacted,Y,Male,U.S. Nonresident,B,2020_Fall
Calc1,impacted,Y,Male,U.S. Nonresident,A,2020_Fall
Calc1,impacted,Y,Male,U.S. Nonresident,C,2020_Fall
Calc1,impacted,Y,Male,Unknown race and ethnicity,C+,2020_Fall
Calc1,impacted,Y,Male,Unknown race and ethnicity,B+,2020_Fall
Calc1,impacted,Y,Male,Unknown race and ethnicity,F,2020_Fall
Calc1,impacted,Y,Male,Unknown race and ethnicity,B+,2020_Fall
Calc1,impacted,Y,Male,Unknown race and ethnicity,A,2020_Fall
Calc1,impacted,Y,Male,White,F,2020_Fall
Calc1,impacted,Y,Male,White,F,2020_Fall
Calc1,impacted,Y,Male,White,B+,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,C+,2020_Fall
Calc1,impacted,Y,Male,White,A-,2020_Fall
Calc1,impacted,Y,Male,White,B,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,B+,2020_Fall
Calc1,impacted,Y,Male,White,F,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,B,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,A-,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,F,2020_Fall
Calc1,impacted,Y,Male,White,A+,2020_Fall
Calc1,impacted,Y,Male,White,B,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,B+,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,B,2020_Fall
Calc1,impacted,Y,Male,White,C+,2020_Fall
Calc1,impacted,Y,Male,White,D+,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,D+,2020_Fall
Calc1,impacted,Y,Male,White,C+,2020_Fall
Calc1,impacted,Y,Male,White,A+,2020_Fall
Calc1,impacted,Y,Male,White,A-,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,C+,2020_Fall
Calc1,impacted,Y,Male,White,A+,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,B+,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,C+,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,A-,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,C,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,C,2020_Fall
Calc1,impacted,Y,Male,White,D,2020_Fall
Calc1,impacted,Y,Male,White,D,2020_Fall
Calc1,impacted,Y,Male,White,B,2020_Fall
Calc1,impacted,Y,Male,White,C,2020_Fall
Calc1,impacted,Y,Male,White,D+,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,C+,2020_Fall
Calc1,impacted,Y,Male,White,A-,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,C+,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,C-,2020_Fall
Calc1,impacted,Y,Male,White,A-,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,B+,2020_Fall
Calc1,impacted,Y,Male,White,D-,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,C+,2020_Fall
Calc1,impacted,Y,Male,White,A+,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,A+,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,B+,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,F,2020_Fall
Calc1,impacted,Y,Male,White,A+,2020_Fall
Calc1,impacted,Y,Male,White,F,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,A-,2020_Fall
Calc1,impacted,Y,Male,White,C-,2020_Fall
Calc1,impacted,Y,Male,White,C,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
Calc1,impacted,Y,Male,White,C,2020_Fall
Calc1,impacted,Y,Male,White,F,2020_Fall
Calc1,impacted,Y,Male,White,B-,2020_Fall
Calc1,impacted,Y,Male,White,B+,2020_Fall
Calc1,impacted,Y,Male,White,C,2020_Fall
Calc1,impacted,Y,Male,White,W,2020_Fall
Calc1,impacted,Y,Male,White,A,2020_Fall
